datetime	Q_tot	Q_turb	Q_spillsluice
01-14-1994	12392	12392	    0
01-15-1994	12600	12600	    0
01-16-1994	12600	12600	    0
01-17-1994	15350	15350	    0
01-18-1994	15400	15400	    0
01-19-1994	15475	15475	    0
01-20-1994	15583	15583	    0
01-21-1994	14542	14542	    0
01-22-1994	 8392	 8392	    0
01-23-1994	10117	10117	    0
01-24-1994	 9258	 9258	    0
01-25-1994	  858	  858	    0
01-26-1994	 7925	 7925	    0
01-27-1994	 3046	 3046	    0
01-28-1994	 2875	 2875	    0
01-29-1994	 2963	 2963	    0
01-30-1994	 3029	 3029	    0
01-31-1994	 5750	 5750	    0
02-01-1994	 7575	 7575	    0
02-02-1994	 7496	 7496	    0
02-03-1994	 7554	 7554	    0
02-04-1994	 8446	 8446	    0
02-05-1994	 6167	 6167	    0
02-06-1994	 2888	 2888	    0
02-07-1994	 3033	 3033	    0
02-08-1994	 1875	 1875	    0
02-09-1994	 1858	 1858	    0
02-10-1994	 6654	 6654	    0
02-11-1994	 1446	 1446	    0
02-12-1994	 8058	 8058	    0
02-13-1994	16367	16367	    0
02-14-1994	16663	16663	    0
02-15-1994	18277	16700	 1577
02-16-1994	20107	16821	 3286
02-17-1994	20106	16958	 3148
02-18-1994	20149	16975	 3174
02-19-1994	18407	16938	 1469
02-20-1994	16700	16700	    0
02-21-1994	16675	16675	    0
02-22-1994	15996	15996	    0
02-23-1994	11150	11150	    0
02-24-1994	16463	16463	    0
02-25-1994	16425	16425	    0
02-26-1994	16450	16450	    0
02-27-1994	16538	16538	    0
02-28-1994	16600	16600	    0
03-01-1994	16663	16663	    0
03-02-1994	11842	11842	    0
03-03-1994	16900	16900	    0
03-04-1994	16938	16938	    0
03-05-1994	11983	11983	    0
03-06-1994	11771	11771	    0
03-07-1994	16592	16592	    0
03-08-1994	15554	15554	    0
03-09-1994	13879	13879	    0
03-10-1994	15092	15092	    0
03-11-1994	16888	16888	    0
03-12-1994	 8067	 8067	    0
03-13-1994	 6792	 6792	    0
03-14-1994	 7629	 7629	    0
03-15-1994	 3150	 3150	    0
03-16-1994	 6517	 6517	    0
03-17-1994	 3092	 3092	    0
03-18-1994	 3125	 3125	    0
03-19-1994	 2533	 2533	    0
03-20-1994	 2271	 2271	    0
03-21-1994	 2008	 2008	    0
03-22-1994	 1817	 1817	    0
03-23-1994	 1942	 1942	    0
03-24-1994	 2075	 2075	    0
03-25-1994	 2125	 2125	    0
03-26-1994	  454	  454	    0
03-27-1994	  508	  508	    0
03-28-1994	  542	  542	    0
03-29-1994	  521	  521	    0
03-30-1994	 2992	 2992	    0
03-31-1994	 9629	 9629	    0
04-01-1994	11700	11700	    0
04-02-1994	11513	11513	    0
04-03-1994	11716	11716	    0
04-04-1994	11758	11758	    0
04-05-1994	11267	11267	    0
04-06-1994	11358	11358	    0
04-07-1994	11588	11588	    0
04-08-1994	11350	11350	    0
04-09-1994	11438	11438	    0
04-10-1994	11321	11321	    0
04-11-1994	 7308	 7308	    0
04-12-1994	11183	11183	    0
04-13-1994	11300	11300	    0
04-14-1994	11129	11129	    0
04-15-1994	 7238	 7238	    0
04-16-1994	 7783	 7783	    0
04-17-1994	13800	13800	    0
04-18-1994	13788	13788	    0
04-19-1994	11942	11942	    0
04-20-1994	12042	12042	    0
04-21-1994	12154	12154	    0
04-22-1994	12079	12079	    0
04-23-1994	 6413	 6413	    0
04-24-1994	 5821	 5821	    0
04-25-1994	 7283	 7283	    0
04-26-1994	 7188	 7188	    0
04-27-1994	 7279	 7279	    0
04-28-1994	 7679	 7679	    0
04-29-1994	 4425	 4425	    0
04-30-1994	 1825	 1825	    0
05-01-1994	 2138	 2138	    0
05-02-1994	 2163	 2163	    0
05-03-1994	 2058	 2058	    0
05-04-1994	 2167	 2167	    0
05-05-1994	 2188	 2188	    0
05-06-1994	 5254	 5254	    0
05-07-1994	 1120	 1120	    0
05-08-1994	 1058	 1058	    0
05-09-1994	 3363	 3363	    0
05-10-1994	 3446	 3446	    0
05-11-1994	 3496	 3496	    0
05-12-1994	 3588	 3588	    0
05-13-1994	 3104	 3104	    0
05-14-1994	 1083	 1083	    0
05-15-1994	 1029	 1029	    0
05-16-1994	 1879	 1879	    0
05-17-1994	 2183	 2183	    0
05-18-1994	 2375	 2375	    0
05-19-1994	 2383	 2383	    0
05-20-1994	 2192	 2192	    0
05-21-1994	 1171	 1171	    0
05-22-1994	 1154	 1154	    0
05-23-1994	 2263	 2263	    0
05-24-1994	 2188	 2188	    0
05-25-1994	 3221	 3221	    0
05-26-1994	 2242	 2242	    0
05-27-1994	  575	  575	    0
05-28-1994	  571	  571	    0
05-29-1994	  550	  550	    0
05-30-1994	  554	  554	    0
05-31-1994	 2188	 2188	    0
06-01-1994	  563	  563	    0
06-02-1994	 2963	 2963	    0
06-03-1994	 2475	 2475	    0
06-04-1994	  563	  563	    0
06-05-1994	  567	  567	    0
06-06-1994	 3750	 3750	    0
06-07-1994	 3275	 3275	    0
06-08-1994	 4721	 4721	    0
06-09-1994	 1996	 1996	    0
06-10-1994	 2267	 2267	    0
06-11-1994	 2317	 2317	    0
06-12-1994	 2450	 2450	    0
06-13-1994	 4833	 4833	    0
06-14-1994	 4763	 4763	    0
06-15-1994	 4517	 4517	    0
06-16-1994	 4350	 4350	    0
06-17-1994	 4350	 4350	    0
06-18-1994	 3729	 3729	    0
06-19-1994	 3700	 3700	    0
06-20-1994	 7113	 7113	    0
06-21-1994	 4363	 4363	    0
06-22-1994	 4288	 4288	    0
06-23-1994	 3854	 3854	    0
06-24-1994	 6417	 6417	    0
06-25-1994	 4875	 4875	    0
06-26-1994	 4000	 4000	    0
06-27-1994	 6667	 6667	    0
06-28-1994	 2921	 2921	    0
06-29-1994	 2688	 2688	    0
06-30-1994	 6979	 6979	    0
07-01-1994	 5192	 5192	    0
07-02-1994	 4388	 4388	    0
07-03-1994	 4550	 4550	    0
07-04-1994	 5092	 5092	    0
07-05-1994	 7067	 7067	    0
07-06-1994	 3879	 3879	    0
07-07-1994	 3458	 3458	    0
07-08-1994	 3383	 3383	    0
07-09-1994	 3971	 3971	    0
07-10-1994	 3775	 3775	    0
07-11-1994	 2479	 2479	    0
07-12-1994	  554	  554	    0
07-13-1994	  550	  550	    0
07-14-1994	  550	  550	    0
07-15-1994	  533	  533	    0
07-16-1994	  513	  513	    0
07-17-1994	 6433	 6433	    0
07-18-1994	 6133	 6133	    0
07-19-1994	 3321	 3321	    0
07-20-1994	 6367	 6367	    0
07-21-1994	 5921	 5921	    0
07-22-1994	 3358	 3358	    0
07-23-1994	 3725	 3725	    0
07-24-1994	 3408	 3408	    0
07-25-1994	 6188	 6188	    0
07-26-1994	 7158	 7158	    0
07-27-1994	  525	  525	    0
07-28-1994	  529	  529	    0
07-29-1994	  550	  550	    0
07-30-1994	  550	  550	    0
07-31-1994	  550	  550	    0
08-01-1994	  500	  500	    0
08-02-1994	 7688	 7688	    0
08-03-1994	 5371	 5371	    0
08-04-1994	 4996	 4996	    0
08-05-1994	 4896	 4896	    0
08-06-1994	 3275	 3275	    0
08-07-1994	 3200	 3200	    0
08-08-1994	 7571	 7571	    0
08-09-1994	 7779	 7779	    0
08-10-1994	 7925	 7925	    0
08-11-1994	 7992	 7992	    0
08-12-1994	 7663	 7663	    0
08-13-1994	 6371	 6371	    0
08-14-1994	 6021	 6021	    0
08-15-1994	 9825	 9825	    0
08-16-1994	 2350	 2350	    0
08-17-1994	  638	  638	    0
08-18-1994	  483	  483	    0
08-19-1994	 2350	 2350	    0
08-20-1994	  525	  525	    0
08-21-1994	  521	  521	    0
08-22-1994	 2308	 2308	    0
08-23-1994	 5938	 5938	    0
08-24-1994	 5929	 5929	    0
08-25-1994	 6758	 6758	    0
08-26-1994	 6938	 6938	    0
08-27-1994	 2146	 2146	    0
08-28-1994	 2196	 2196	    0
08-29-1994	 9842	 9842	    0
08-30-1994	10083	10083	    0
08-31-1994	10242	10242	    0
09-01-1994	 9879	 9879	    0
09-02-1994	10188	10188	    0
09-03-1994	10246	10246	    0
09-04-1994	 8946	 8946	    0
09-05-1994	 7188	 7188	    0
09-06-1994	 9800	 9800	    0
09-07-1994	11708	11708	    0
09-08-1994	10988	10988	    0
09-09-1994	 8804	 8804	    0
09-10-1994	 7608	 7608	    0
09-11-1994	 7271	 7271	    0
09-12-1994	11313	11313	    0
09-13-1994	11508	11508	    0
09-14-1994	12242	12242	    0
09-15-1994	10338	10338	    0
09-16-1994	 9929	 9929	    0
09-17-1994	 8133	 8133	    0
09-18-1994	 6642	 6642	    0
09-19-1994	 9083	 9083	    0
09-20-1994	 9267	 9267	    0
09-21-1994	 9104	 9104	    0
09-22-1994	 9183	 9183	    0
09-23-1994	 9096	 9096	    0
09-24-1994	 5392	 5392	    0
09-25-1994	 5313	 5313	    0
09-26-1994	11321	11321	    0
09-27-1994	 8475	 8475	    0
09-28-1994	 8746	 8746	    0
09-29-1994	10175	10175	    0
09-30-1994	10313	10313	    0
10-01-1994	 8442	 8442	    0
10-02-1994	 8400	 8400	    0
10-03-1994	10221	10221	    0
10-04-1994	10175	10175	    0
10-05-1994	11375	11375	    0
10-06-1994	 7650	 7650	    0
10-07-1994	 7492	 7492	    0
10-08-1994	 2950	 2950	    0
10-09-1994	 2529	 2529	    0
10-10-1994	10088	10088	    0
10-11-1994	10179	10179	    0
10-12-1994	 9404	 9404	    0
10-13-1994	 7946	 7946	    0
10-14-1994	 9379	 9379	    0
10-15-1994	 8867	 8867	    0
10-16-1994	 9092	 9092	    0
10-17-1994	 8058	 8058	    0
10-18-1994	 7613	 7613	    0
10-19-1994	 7521	 7521	    0
10-20-1994	 7925	 7925	    0
10-21-1994	 7979	 7979	    0
10-22-1994	 9800	 9800	    0
10-23-1994	 5471	 5471	    0
10-24-1994	 5067	 5067	    0
10-25-1994	 5325	 5325	    0
10-26-1994	 5313	 5313	    0
10-27-1994	 5650	 5650	    0
10-28-1994	 6258	 6258	    0
10-29-1994	 9442	 9442	    0
10-30-1994	 9008	 9008	    0
10-31-1994	 7271	 7271	    0
11-01-1994	 7179	 7179	    0
11-02-1994	 7267	 7267	    0
11-03-1994	 7267	 7267	    0
11-04-1994	 7421	 7421	    0
11-05-1994	 5038	 5038	    0
11-06-1994	 4708	 4708	    0
11-07-1994	 8908	 8908	    0
11-08-1994	 9158	 9158	    0
11-09-1994	 7079	 7079	    0
11-10-1994	 7342	 7342	    0
11-11-1994	 7233	 7233	    0
11-12-1994	 1954	 1954	    0
11-13-1994	 1967	 1967	    0
11-14-1994	 5300	 5300	    0
11-15-1994	 5154	 5154	    0
11-16-1994	 4288	 4288	    0
11-17-1994	 4058	 4058	    0
11-18-1994	 6433	 6433	    0
11-19-1994	 2150	 2150	    0
11-20-1994	 2075	 2075	    0
11-21-1994	 6238	 6238	    0
11-22-1994	 5963	 5963	    0
11-23-1994	 5950	 5950	    0
11-24-1994	 2313	 2313	    0
11-25-1994	 2392	 2392	    0
11-26-1994	 2358	 2358	    0
11-27-1994	 2258	 2258	    0
11-28-1994	 2296	 2296	    0
11-29-1994	 1546	 1546	    0
11-30-1994	 1075	 1075	    0
12-01-1994	 2971	 2971	    0
12-02-1994	 3021	 3021	    0
12-03-1994	 2350	 2350	    0
12-04-1994	 2316	 2316	    0
12-05-1994	 7046	 7046	    0
12-06-1994	 7175	 7175	    0
12-07-1994	 4950	 4950	    0
12-08-1994	 5092	 5092	    0
12-09-1994	 1142	 1142	    0
12-10-1994	 1217	 1217	    0
12-11-1994	 1263	 1263	    0
12-12-1994	 1233	 1233	    0
12-13-1994	 4221	 4221	    0
12-14-1994	 4238	 4238	    0
12-15-1994	 4133	 4133	    0
12-16-1994	 4242	 4242	    0
12-17-1994	 6617	 6617	    0
12-18-1994	 6104	 6104	    0
12-19-1994	 6067	 6067	    0
12-20-1994	 5958	 5958	    0
12-21-1994	 4167	 4167	    0
12-22-1994	 4725	 4725	    0
12-23-1994	 4167	 4167	    0
12-24-1994	 1013	 1013	    0
12-25-1994	  954	  954	    0
12-26-1994	 3808	 3808	    0
12-27-1994	 3954	 3954	    0
12-28-1994	 1404	 1404	    0
12-29-1994	  925	  925	    0
12-30-1994	  904	  904	    0
12-31-1994	  867	  867	    0
01-01-1995	 1038	 1038	    0
01-02-1995	 1021	 1021	    0
01-03-1995	 6117	 6117	    0
01-04-1995	 4000	 4000	    0
01-05-1995	 4229	 4229	    0
01-06-1995	 4104	 4104	    0
01-07-1995	  729	  729	    0
01-08-1995	  713	  713	    0
01-09-1995	  783	  783	    0
01-10-1995	  688	  688	    0
01-11-1995	  667	  667	    0
01-12-1995	 1525	 1525	    0
01-13-1995	 1008	 1008	    0
01-14-1995	  675	  675	    0
01-15-1995	  704	  704	    0
01-16-1995	12842	12842	    0
01-17-1995	13454	13454	    0
01-18-1995	13417	13417	    0
01-19-1995	13196	13196	    0
01-20-1995	13267	13267	    0
01-21-1995	 9850	 9850	    0
01-22-1995	 9904	 9904	    0
01-23-1995	 9675	 9675	    0
01-24-1995	 9717	 9717	    0
01-25-1995	 8946	 8946	    0
01-26-1995	 9121	 9121	    0
01-27-1995	 9033	 9033	    0
01-28-1995	 1967	 1967	    0
01-29-1995	 1850	 1850	    0
01-30-1995	 6225	 6225	    0
01-31-1995	 8829	 8829	    0
02-01-1995	 8629	 8629	    0
02-02-1995	 1963	 1963	    0
02-03-1995	 1888	 1888	    0
02-04-1995	  533	  533	    0
02-05-1995	  492	  492	    0
02-06-1995	 5879	 5879	    0
02-07-1995	 5917	 5917	    0
02-08-1995	 4633	 4633	    0
02-09-1995	 4538	 4538	    0
02-10-1995	 4241	 4241	    0
02-11-1995	 1967	 1967	    0
02-12-1995	 2925	 2925	    0
02-13-1995	 4046	 4046	    0
02-14-1995	 2125	 2125	    0
02-15-1995	 1071	 1071	    0
02-16-1995	 1108	 1108	    0
02-17-1995	 1113	 1113	    0
02-18-1995	 4200	 4200	    0
02-19-1995	 4296	 4296	    0
02-20-1995	 9658	 9658	    0
02-21-1995	10088	10088	    0
02-22-1995	 9683	 9683	    0
02-23-1995	 7638	 7638	    0
02-24-1995	 7538	 7538	    0
02-25-1995	  467	  467	    0
02-26-1995	  571	  571	    0
02-27-1995	 3217	 3217	    0
02-28-1995	 3158	 3158	    0
03-01-1995	 3013	 3013	    0
03-02-1995	  688	  688	    0
03-03-1995	  688	  688	    0
03-04-1995	  821	  821	    0
03-05-1995	  829	  829	    0
03-06-1995	 9433	 9433	    0
03-07-1995	 4300	 4300	    0
03-08-1995	 6642	 6642	    0
03-09-1995	 8538	 8538	    0
03-10-1995	 8158	 8158	    0
03-11-1995	 8229	 8229	    0
03-12-1995	 8429	 8429	    0
03-13-1995	10158	10158	    0
03-14-1995	10313	10313	    0
03-15-1995	10700	10700	    0
03-16-1995	10383	10383	    0
03-17-1995	 8442	 8442	    0
03-18-1995	 2175	 2175	    0
03-19-1995	 1763	 1763	    0
03-20-1995	 1996	 1996	    0
03-21-1995	 2129	 2129	    0
03-22-1995	 1046	 1046	    0
03-23-1995	 1038	 1038	    0
03-24-1995	 1046	 1046	    0
03-25-1995	  500	  500	    0
03-26-1995	  467	  467	    0
03-27-1995	 1054	 1054	    0
03-28-1995	 1088	 1088	    0
03-29-1995	 1000	 1000	    0
03-30-1995	  942	  942	    0
03-31-1995	 1046	 1046	    0
04-01-1995	  529	  529	    0
04-02-1995	  550	  550	    0
04-03-1995	  642	  642	    0
04-04-1995	 1138	 1138	    0
04-05-1995	  446	  446	    0
04-06-1995	  517	  517	    0
04-07-1995	 2604	 2604	    0
04-08-1995	  725	  725	    0
04-09-1995	  600	  600	    0
04-10-1995	  492	  492	    0
04-11-1995	  508	  508	    0
04-12-1995	  504	  504	    0
04-13-1995	 1479	 1479	    0
04-14-1995	 2108	 2108	    0
04-15-1995	  529	  529	    0
04-16-1995	  575	  575	    0
04-17-1995	  533	  533	    0
04-18-1995	  517	  517	    0
04-19-1995	  446	  446	    0
04-20-1995	  671	  671	    0
04-21-1995	  504	  504	    0
04-22-1995	  446	  446	    0
04-23-1995	  492	  492	    0
04-24-1995	  508	  508	    0
04-25-1995	  492	  492	    0
04-26-1995	  475	  475	    0
04-27-1995	  458	  458	    0
04-28-1995	  467	  467	    0
04-29-1995	  446	  446	    0
04-30-1995	  467	  467	    0
05-01-1995	  467	  467	    0
05-02-1995	  483	  483	    0
05-03-1995	  483	  483	    0
05-04-1995	 1279	 1279	    0
05-05-1995	  454	  454	    0
05-06-1995	  438	  438	    0
05-07-1995	  433	  433	    0
05-08-1995	  417	  417	    0
05-09-1995	  433	  433	    0
05-10-1995	  442	  442	    0
05-11-1995	  475	  475	    0
05-12-1995	  508	  508	    0
05-13-1995	  538	  538	    0
05-14-1995	  463	  463	    0
05-15-1995	  642	  642	    0
05-16-1995	  458	  458	    0
05-17-1995	  442	  442	    0
05-18-1995	  479	  479	    0
05-19-1995	  438	  438	    0
05-20-1995	  454	  454	    0
05-21-1995	  433	  433	    0
05-22-1995	  442	  442	    0
05-23-1995	  463	  463	    0
05-24-1995	  463	  463	    0
05-25-1995	  471	  471	    0
05-26-1995	  571	  571	    0
05-27-1995	 1146	 1146	    0
05-28-1995	 1033	 1033	    0
05-29-1995	 1038	 1038	    0
05-30-1995	  996	  996	    0
05-31-1995	 1042	 1042	    0
06-01-1995	 1942	 1942	    0
06-02-1995	 1750	 1750	    0
06-03-1995	 1175	 1175	    0
06-04-1995	  413	  413	    0
06-05-1995	 3008	 3008	    0
06-06-1995	 4317	 4317	    0
06-07-1995	 5513	 5513	    0
06-08-1995	 4521	 4521	    0
06-09-1995	 4546	 4546	    0
06-10-1995	 2029	 2029	    0
06-11-1995	 1004	 1004	    0
06-12-1995	 1508	 1508	    0
06-13-1995	 1629	 1629	    0
06-14-1995	 4138	 4138	    0
06-15-1995	 1875	 1875	    0
06-16-1995	 1892	 1892	    0
06-17-1995	 1888	 1888	    0
06-18-1995	 1871	 1871	    0
06-19-1995	 3500	 3500	    0
06-20-1995	 3958	 3958	    0
06-21-1995	 4017	 4017	    0
06-22-1995	 5092	 5092	    0
06-23-1995	 4717	 4717	    0
06-24-1995	 2108	 2108	    0
06-25-1995	 2163	 2163	    0
06-26-1995	 4892	 4892	    0
06-27-1995	 5013	 5013	    0
06-28-1995	 5363	 5363	    0
06-29-1995	 4921	 4921	    0
06-30-1995	 4458	 4458	    0
07-01-1995	 2071	 2071	    0
07-02-1995	 2146	 2146	    0
07-03-1995	 5058	 5058	    0
07-04-1995	 5325	 5325	    0
07-05-1995	 6533	 6533	    0
07-06-1995	 7471	 7471	    0
07-07-1995	 6263	 6263	    0
07-08-1995	 2113	 2113	    0
07-09-1995	 4000	 4000	    0
07-10-1995	 7663	 7663	    0
07-11-1995	 8421	 8421	    0
07-12-1995	 8188	 8188	    0
07-13-1995	 8467	 8467	    0
07-14-1995	 8879	 8879	    0
07-15-1995	 3142	 3142	    0
07-16-1995	 1354	 1354	    0
07-17-1995	 7092	 7092	    0
07-18-1995	 5163	 5163	    0
07-19-1995	 5388	 5388	    0
07-20-1995	 5538	 5538	    0
07-21-1995	 5467	 5467	    0
07-22-1995	 1033	 1033	    0
07-23-1995	 1092	 1092	    0
07-24-1995	 4129	 4129	    0
07-25-1995	 4104	 4104	    0
07-26-1995	 3996	 3996	    0
07-27-1995	 4908	 4908	    0
07-28-1995	 4642	 4642	    0
07-29-1995	 1129	 1129	    0
07-30-1995	 1104	 1104	    0
07-31-1995	 4608	 4608	    0
08-01-1995	 5188	 5188	    0
08-02-1995	 8121	 8121	    0
08-03-1995	 8175	 8175	    0
08-04-1995	 8129	 8129	    0
08-05-1995	 4138	 4138	    0
08-06-1995	 4071	 4071	    0
08-07-1995	 7917	 7917	    0
08-08-1995	 8129	 8129	    0
08-09-1995	 8150	 8150	    0
08-10-1995	 7029	 7029	    0
08-11-1995	 6946	 6946	    0
08-12-1995	 4275	 4275	    0
08-13-1995	 4379	 4379	    0
08-14-1995	 8542	 8542	    0
08-15-1995	 7492	 7492	    0
08-16-1995	 7775	 7775	    0
08-17-1995	 8279	 8279	    0
08-18-1995	 7529	 7529	    0
08-19-1995	 5629	 5629	    0
08-20-1995	 5542	 5542	    0
08-21-1995	 5796	 5796	    0
08-22-1995	 5858	 5858	    0
08-23-1995	 5954	 5954	    0
08-24-1995	 7567	 7567	    0
08-25-1995	 7163	 7163	    0
08-26-1995	 2304	 2304	    0
08-27-1995	 3604	 3604	    0
08-28-1995	 7704	 7704	    0
08-29-1995	 7767	 7767	    0
08-30-1995	 7533	 7533	    0
08-31-1995	 7500	 7500	    0
09-01-1995	 7771	 7771	    0
09-02-1995	 7867	 7867	    0
09-03-1995	 5075	 5075	    0
09-04-1995	 2550	 2550	    0
09-05-1995	 8383	 8383	    0
09-06-1995	 8333	 8333	    0
09-07-1995	 8467	 8467	    0
09-08-1995	 8458	 8458	    0
09-09-1995	 4950	 4950	    0
09-10-1995	 4971	 4971	    0
09-11-1995	 5004	 5004	    0
09-12-1995	 5000	 5000	    0
09-13-1995	 4942	 4942	    0
09-14-1995	 6721	 6721	    0
09-15-1995	 6750	 6750	    0
09-16-1995	 6829	 6829	    0
09-17-1995	 6950	 6950	    0
09-18-1995	 7275	 7275	    0
09-19-1995	 7196	 7196	    0
09-20-1995	 7125	 7125	    0
09-21-1995	 6583	 6583	    0
09-22-1995	 6808	 6808	    0
09-23-1995	 6504	 6504	    0
09-24-1995	 6525	 6525	    0
09-25-1995	 8288	 8288	    0
09-26-1995	 8813	 8813	    0
09-27-1995	 9646	 9646	    0
09-28-1995	 7358	 7358	    0
09-29-1995	 7225	 7225	    0
09-30-1995	 5075	 5075	    0
10-01-1995	 2617	 2617	    0
10-02-1995	 4021	 4021	    0
10-03-1995	 2613	 2613	    0
10-04-1995	 2454	 2454	    0
10-05-1995	  608	  608	    0
10-06-1995	  475	  475	    0
10-07-1995	  517	  517	    0
10-08-1995	  417	  417	    0
10-09-1995	 5475	 5475	    0
10-10-1995	 5092	 5092	    0
10-11-1995	 2208	 2208	    0
10-12-1995	 2067	 2067	    0
10-13-1995	 2138	 2138	    0
10-14-1995	 2079	 2079	    0
10-15-1995	 2113	 2113	    0
10-16-1995	 4521	 4521	    0
10-17-1995	 4779	 4779	    0
10-18-1995	 4583	 4583	    0
10-19-1995	 8013	 8013	    0
10-20-1995	 5692	 5692	    0
10-21-1995	 5383	 5383	    0
10-22-1995	 2396	 2396	    0
10-23-1995	 7700	 7700	    0
10-24-1995	 7421	 7421	    0
10-25-1995	 7958	 7958	    0
10-26-1995	 7992	 7992	    0
10-27-1995	 7900	 7900	    0
10-28-1995	 5504	 5504	    0
10-29-1995	 1033	 1033	    0
10-30-1995	 2438	 2438	    0
10-31-1995	 2521	 2521	    0
11-01-1995	 2629	 2629	    0
11-02-1995	 2421	 2421	    0
11-03-1995	 2588	 2588	    0
11-04-1995	 2513	 2513	    0
11-05-1995	 2696	 2696	    0
11-06-1995	 3792	 3792	    0
11-07-1995	 2588	 2588	    0
11-08-1995	 1338	 1338	    0
11-09-1995	  904	  904	    0
11-10-1995	  638	  638	    0
11-11-1995	  767	  767	    0
11-12-1995	  563	  563	    0
11-13-1995	 6658	 6658	    0
11-14-1995	 2571	 2571	    0
11-15-1995	 2567	 2567	    0
11-16-1995	 2563	 2563	    0
11-17-1995	 2771	 2771	    0
11-18-1995	 2421	 2421	    0
11-19-1995	 2471	 2471	    0
11-20-1995	 4979	 4979	    0
11-21-1995	 5188	 5188	    0
11-22-1995	 5346	 5346	    0
11-23-1995	 2579	 2579	    0
11-24-1995	 2596	 2596	    0
11-25-1995	 2563	 2563	    0
11-26-1995	 2575	 2575	    0
11-27-1995	 5021	 5021	    0
11-28-1995	 5088	 5088	    0
11-29-1995	 7367	 7367	    0
11-30-1995	 8721	 8721	    0
12-01-1995	 4988	 4988	    0
12-02-1995	  863	  863	    0
12-03-1995	  875	  875	    0
12-04-1995	 5821	 5821	    0
12-05-1995	 5771	 5771	    0
12-06-1995	 5808	 5808	    0
12-07-1995	 6025	 6025	    0
12-08-1995	 6025	 6025	    0
12-09-1995	 4013	 4013	    0
12-10-1995	 4017	 4017	    0
12-11-1995	11967	11967	    0
12-12-1995	11608	11608	    0
12-13-1995	 7367	 7367	    0
12-14-1995	 7771	 7771	    0
12-15-1995	 9121	 9121	    0
12-16-1995	 7275	 7275	    0
12-17-1995	 1317	 1317	    0
12-18-1995	 8717	 8717	    0
12-19-1995	 8038	 8038	    0
12-20-1995	11696	11696	    0
12-21-1995	10288	10288	    0
12-22-1995	 6858	 6858	    0
12-23-1995	 4329	 4329	    0
12-24-1995	 3250	 3250	    0
12-25-1995	 3475	 3475	    0
12-26-1995	 8813	 8813	    0
12-27-1995	 8708	 8708	    0
12-28-1995	 9425	 9425	    0
12-29-1995	 7479	 7479	    0
12-30-1995	 1438	 1438	    0
12-31-1995	 1445	 1445	    0
01-01-1996	  683	  683	    0
01-02-1996	 5692	 5692	    0
01-03-1996	 5629	 5629	    0
01-04-1996	 5621	 5621	    0
01-05-1996	 5758	 5758	    0
01-06-1996	  958	  958	    0
01-07-1996	  996	  996	    0
01-08-1996	10667	10667	    0
01-09-1996	10338	10338	    0
01-10-1996	 6658	 6658	    0
01-11-1996	 8521	 8521	    0
01-12-1996	 7196	 7196	    0
01-13-1996	 5946	 5946	    0
01-14-1996	 1988	 1988	    0
01-15-1996	 8371	 8371	    0
01-16-1996	 6075	 6075	    0
01-17-1996	 4096	 4096	    0
01-18-1996	 3767	 3767	    0
01-19-1996	11171	11171	    0
01-20-1996	10463	10463	    0
01-21-1996	 9354	 9354	    0
01-22-1996	 9604	 9604	    0
01-23-1996	 9725	 9725	    0
01-24-1996	 9504	 9504	    0
01-25-1996	10646	10646	    0
01-26-1996	 9721	 9721	    0
01-27-1996	11179	11179	    0
01-28-1996	15033	15033	    0
01-29-1996	14879	14879	    0
01-30-1996	14867	14867	    0
01-31-1996	14821	14821	    0
02-01-1996	14833	14833	    0
02-02-1996	14833	14833	    0
02-03-1996	14775	14775	    0
02-04-1996	14683	14683	    0
02-05-1996	14625	14625	    0
02-06-1996	14746	14746	    0
02-07-1996	14508	14508	    0
02-08-1996	10075	10075	    0
02-09-1996	10129	10129	    0
02-10-1996	 4763	 4763	    0
02-11-1996	 7871	 7871	    0
02-12-1996	11867	11867	    0
02-13-1996	14946	14946	    0
02-14-1996	11933	11933	    0
02-15-1996	11763	11763	    0
02-16-1996	12604	12604	    0
02-17-1996	12571	12571	    0
02-18-1996	 9250	 9250	    0
02-19-1996	12946	12946	    0
02-20-1996	12696	12696	    0
02-21-1996	10913	10913	    0
02-22-1996	 9800	 9800	    0
02-23-1996	 9783	 9783	    0
02-24-1996	 2804	 2804	    0
02-25-1996	 2904	 2904	    0
02-26-1996	 2967	 2967	    0
02-27-1996	 3133	 3133	    0
02-28-1996	 1996	 1996	    0
02-29-1996	 3063	 3063	    0
03-01-1996	 3200	 3200	    0
03-02-1996	  604	  604	    0
03-03-1996	  679	  679	    0
03-04-1996	 1196	 1196	    0
03-05-1996	  613	  613	    0
03-06-1996	  646	  646	    0
03-07-1996	  663	  663	    0
03-08-1996	 5700	 5700	    0
03-09-1996	 7717	 7717	    0
03-10-1996	  529	  529	    0
03-11-1996	 2300	 2300	    0
03-12-1996	  454	  454	    0
03-13-1996	  433	  433	    0
03-14-1996	  438	  438	    0
03-15-1996	  454	  454	    0
03-16-1996	  446	  446	    0
03-17-1996	  471	  471	    0
03-18-1996	  492	  492	    0
03-19-1996	  775	  775	    0
03-20-1996	  421	  421	    0
03-21-1996	  508	  508	    0
03-22-1996	  400	  400	    0
03-23-1996	  467	  467	    0
03-24-1996	  513	  513	    0
03-25-1996	  417	  417	    0
03-26-1996	  400	  400	    0
03-27-1996	  404	  404	    0
